Unit,Plot,Class,Azimuth,Distance,Code,DBH,Height
2,F7,O,139,6.25,SAS,5.7,(blank)
2,B6,O,220,7.09,SHH,5.6,(blank)
2,I3,D,259,6.75,SAS,5.6,7.6
2,R5,O,96,9.04,SUM,5.6,(blank)
2,B5,D,125,11.83,SAS,5.5,2.7
2,G6,O,152,16.28,REM,5.5,(blank)
2,H3,D,38,9.8,SAS,5.5,7.7
2,R6,D,351,9.99,SAS,5.5,14.5
2,G6,O,158,12.26,CHO,5.3,(blank)
2,B4,D,340,10.81,SAS,5.2,8.1
2,P5,D,104,2.41,SUM,4.8,1.8
2,C7,D,NA,NA,TUP,,(blank)
2,D1,D,NA,NA,TUP,,(blank)
2,I3,D,NA,NA,SAS,,(blank)
2,I3,D,NA,NA,SAS,,(blank)
2,F6,O,182,14.95,CHO,8.8,(blank)
2,C7,O,156,6.4,BAS,7.3,(blank)
2,G6,O,135,9.86,REM,7.1,18.6
2,G6,O,109,6.87,REM,6.8,18.2
2,D7,O,311,11.36,CHO,6.5,14.4
2,F7,O,336,7.5,REM,6.4,(blank)
2,H7,O,212,13.78,NRO,6.4,(blank)
2,C5,O,108,10.4,AMB,6.3,(blank)
2,D7,O,65,15.47,CHO,6.3,(blank)
2,E4,O,286,13.54,SUM,6.3,(blank)
2,E7,O,163,12.69,CHO,6.3,15.8
2,E7,O,310,16.5,REM,6.2,(blank)
2,H4,O,87,3.72,SUM,6.2,(blank)
2,F7,O,28,2.69,REM,6.1,(blank)
2,I4,O,224,11.73,REM,6.1,(blank)
2,M4,O,304,12.76,SUM,6.1,(blank)
2,E7,O,173,16.6,CHO,6,(blank)
2,G5,O,41,12.31,SUM,6,(blank)
2,K6,O,130,17.69,SUM,6,(blank)
2,B6,O,96,15.86,SAS,5.9,(blank)
2,R6,O,71,7.74,SUM,5.9,(blank)
2,C5,O,240,16.86,CHO,5.8,(blank)
2,D6,O,82,13.42,SUM,5.8,(blank)
2,F1,O,66,17.05,SUM,5.8,(blank)
2,G2,O,23,8.86,SUM,5.8,(blank)
2,G7,O,2,7.7,WHO,5.8,13.2
2,D7,O,155,7.57,FLD,5.7,(blank)
2,C1,O,178,1.62,WHA,5.6,12.8
2,E3,O,54,6.32,BLG,5.6,(blank)
2,E3,O,219,17.01,SUM,5.6,(blank)
2,R6,O,320,7.21,SUM,5.6,16.1
2,B6,O,128,12.43,VIP,5.5,(blank)
2,D1,O,339,14.32,SUM,5.5,(blank)
2,E6,O,313,4.05,REM,5.5,(blank)
2,G5,O,85,1.9,SUM,5.5,14.3
2,J3,O,229,17.08,SUM,5.5,(blank)
2,J4,O,291,14.67,PIH,5.5,(blank)
2,M4,O,195,10.11,FLD,5.5,(blank)
2,N4,O,159,7.54,FLD,5.5,9.1
2,P6,D,181,16.2,SAS,5.4,15.4
2,R5,O,346,8.43,SUM,5.4,(blank)
2,J4,O,63,12.29,FLD,5.3,(blank)
2,E1,D,NA,NA,IRO,,NA
2,G4,D,NA,NA,SAS,,(blank)
2,J4,D,NA,NA,SAS,,(blank)
2,K3,D,NA,NA,TUP,,
2,K4,D,NA,NA,AMB,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,P6,O,12,16.2,SUM,8.4,
2,F6,O,181,14.61,CHO,6.9,(blank)
2,E3,O,166,16.55,SUM,6.8,(blank)
2,A6,O,146,15.98,PIH,6.6,
2,H7,O,70,16.52,SUM,6.5,(blank)
2,H7,O,77,9.97,SUM,6.2,17.8
2,A5,O,151,11.23,AMB,5.9,(blank)
2,R6,O,26,7.9,SUM,5.9,(blank)
2,F3,O,238,14.8,REM,5.7,(blank)
2,J6,O,236,17.31,CHO,5.7,(blank)
2,B5,O,183,14.79,REM,5.6,(blank)
2,J2,O,82,14.2,SUM,5.6,(blank)
2,J3,O,150,9.53,SUM,5.6,(blank)
2,L3,O,10,6.23,NRO,5.6,12.7
2,L3,O,211,12.39,PIH,5.6,(blank)
2,O4,O,26,13.69,AMB,5.6,(blank)
2,F3,O,42,9.39,SUM,5.5,(blank)
2,G2,O,168,10.95,SUM,5.5,9.5
2,J3,O,124,14.88,SUM,5.5,(blank)
2,F3,O,18,12.7,SUM,5.4,
2,I3,D,266,16.16,SAS,5.4,11.4
2,K6,O,292,13.49,BLG,5.4,11.4
2,M4,O,52,11.12,SUM,5.4,(blank)
2,C7,D,NA,NA,TUP,,(blank)
2,D6,D,NA,NA,WHO,,NA
2,F7,D,NA,NA,TUP,,NA
2,G4,D,NA,NA,REM,,(blank)
2,I3,D,NA,NA,TUP,,(blank)
2,I4,D,NA,NA,SAS,,(blank)
2,I6,D,NA,NA,REM,,(blank)
2,J4,D,NA,NA,SAS,,(blank)
2,J4,D,NA,NA,FLD,,(blank)
2,P4,D,NA,NA,WHA,,NA
2,F7,O,281,12.45,NRO,6.4,(blank)
2,S5,O,346,13.04,BAS,6.1,(blank)
2,H6,O,170,12.54,REM,6,(blank)
2,F7,O,129,7.81,CHO,5.8,(blank)
2,K4,O,317,10.17,SUM,5.8,(blank)
2,B6,O,89,15.65,SAS,5.7,(blank)
2,D6,O,282,16.72,SUM,5.7,18.5
2,B5,O,214,12.54,REM,5.5,(blank)
2,C5,O,110,16.63,SAS,5.5,(blank)
2,G5,O,320,13.49,SUM,5.5,(blank)
2,H3,O,182,17.02,SUM,5.5,(blank)
2,I3,O,95,12.76,PIH,5.5,(blank)
2,R6,O,277,17.17,SUM,5.5,19.1
2,E3,O,155,10.1,SUM,5.4,(blank)
2,E6,O,163,6.49,CHO,5.4,(blank)
2,H2,O,263,14.56,SUM,5.4,(blank)
2,L3,O,90,5.8,SUM,5.4,13.6
2,Q7,O,298,10.51,SUM,5.4,(blank)
2,C5,O,325,15.07,SHH,5.3,(blank)
2,F5,O,350,16.81,SUM,5.3,(blank)
2,R5,O,149,16.95,SUM,5.3,(blank)
2,D4,D,307,17.2,CHO,5.2,8.3
2,J4,O,325,10.07,FLD,5,(blank)
2,P6,D,140,12.48,SAS,4.8,7.3
2,C7,D,NA,NA,TUP,,(blank)
2,H2,D,NA,NA,SUM,,(blank)
2,H3,D,NA,NA,SAS,,NA
2,I3,D,NA,NA,SAS,,(blank)
2,I5,D,NA,NA,CHO,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,I3,O,243,7.94,SUM,6.6,(blank)
2,C6,O,247,7.92,CHO,6.5,
2,F2,O,58,5.64,REM,6.5,(blank)
2,P4,O,255,14.47,AMB,6.2,(blank)
2,D6,O,190,9.4,SUM,6,(blank)
2,F7,O,217,15.9,CHO,6,(blank)
2,E7,O,182,11.65,CHO,5.9,(blank)
2,F7,O,294,7.9,BLO,5.9,(blank)
2,I2,O,4,9.3,SUM,5.9,(blank)
2,S5,O,103,4.1,REM,5.8,17.6
2,C7,O,297,8.78,REM,5.7,13.8
2,F7,O,85,7.38,SAS,5.6,10.8
2,F4,O,60,6.22,REM,5.5,(blank)
2,H4,O,282,10.61,SUM,5.5,17.8
2,J3,O,359,14.17,AMB,5.5,(blank)
2,N4,O,62,16.28,SUM,5.5,(blank)
2,F3,O,15,12.82,SUM,5.4,17.5
2,F5,O,80,13.89,SUM,5.4,(blank)
2,F6,O,331,9.9,SHH,5.4,(blank)
2,K3,O,250,16.2,SUM,5.4,
2,L3,D,245,11.97,SAS,5.4,8.6
2,B5,O,326,15.16,REM,5.3,(blank)
2,E3,O,137,14.13,SUM,5.3,(blank)
2,F2,O,135,15.7,SUM,5.3,(blank)
2,P6,D,95,10.9,PIN,5.3,8.2
2,A5,O,132,15.76,SUM,5.2,(blank)
2,F2,O,7,13.34,FLD,5.2,(blank)
2,H2,O,240,17.06,SUM,5.2,15.5
2,P5,O,40,15.6,SUM,5.2,(blank)
2,P6,D,85,15.84,SAS,5.2,3.7
2,D1,D,221,15.03,SAS,5,3.6
2,G4,D,223,17.05,UNK,5,10.4
2,R5,O,6,3.24,SUM,5,14.3
2,F1,D,206,5.68,TUP,4.6,10.9
2,B6,D,NA,NA,VIP,,(blank)
2,D1,D,NA,NA,SAS,,(blank)
2,E7,D,NA,7.56,CHO,,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,G3,D,NA,NA,SAS,,NA
2,G4,D,NA,NA,SAS,,(blank)
2,J2,D,NA,NA,BAS,,(blank)
2,Q4,O,347,8.19,BAS,6.5,(blank)
2,A6,O,217,17.67,EWP,6.4,(blank)
2,B4,O,189,15.19,AMB,6.1,10.2
2,C7,O,81,12.38,BAS,6.1,(blank)
2,F6,O,181,17.08,REM,6,(blank)
2,D7,O,38,11.82,REM,5.9,(blank)
2,F1,O,50,14.94,SUM,5.9,(blank)
2,J5,O,224,9.92,SUM,5.9,(blank)
2,F7,O,4,13.64,CHO,5.8,(blank)
2,B4,O,347,3.24,SUM,5.7,15.3
2,E7,O,165,15.78,CHO,5.7,(blank)
2,Q7,O,144,16.08,SUM,5.7,(blank)
2,J2,O,20,4.02,BAS,5.6,(blank)
2,C4,O,280,8.62,REM,5.5,15.9
2,C6,O,84,12,BLG,5.5,
2,E7,O,280,8.51,PIH,5.5,14.4
2,G7,O,70,4.01,PIH,5.5,(blank)
2,H3,O,222,15.96,SUM,5.5,(blank)
2,B5,O,79,10.6,SUM,5.4,(blank)
2,C6,O,133,8.98,SCO,5.4,19.1
2,J5,O,274,16.4,SUM,5.4,(blank)
2,Q7,O,13,16.23,SUM,5.4,(blank)
2,E7,O,64,13.11,REM,5.3,(blank)
2,G5,O,59,8.16,SUM,5.3,(blank)
2,N4,O,294,16,SUM,5.3,(blank)
2,C7,O,9,12.95,SUM,5.2,(blank)
2,F7,O,109,8.72,TUP,5.2,(blank)
2,G3,O,116,14.16,SUM,5.2,(blank)
2,L3,O,344,6.01,SHH,5.2,11.4
2,P4,O,140,16.31,SUM,5.2,(blank)
2,G5,O,195,12.76,SUM,5.1,(blank)
2,K3,O,90,16.29,SUM,5.1,
2,O5,O,131,7.36,REE,5.1,(blank)
2,C7,D,136,16.46,BLC,5,9.6
2,G2,O,130,13.27,SUM,5,(blank)
2,D1,D,227,10.91,FLD,4.9,9.2
2,F3,D,19,13,SUM,4.8,7.6
2,A6,D,NA,NA,PIH,,(blank)
2,B6,D,NA,NA,SCO,,(blank)
2,B6,D,NA,NA,SHH,,(blank)
2,C6,,NA,NA,WHO,,NA
2,I3,D,NA,NA,SAS,,(blank)
2,I4,D,NA,NA,TUP,,NA
2,I5,D,NA,NA,SUM,,(blank)
2,J2,D,NA,NA,AME,,(blank)
2,J4,D,NA,NA,SAS,,(blank)
2,K3,D,NA,NA,SUM,,
2,K4,D,NA,NA,TUP,,(blank)
2,L3,D,NA,NA,FLD,,(blank)
2,R6,D,NA,NA,SAS,,NA
2,R6,D,NA,NA,TUP,,(blank)
2,J4,O,82,14.1,AMB,6.5,(blank)
2,I2,O,18,7.87,SUM,6,(blank)
2,I2,O,115,4.61,SUM,6,16.7
2,I4,O,67,6.82,BLG,6,(blank)
2,I6,O,2,10.14,NRO,6,15.6
2,E7,O,309,16.4,REM,5.9,(blank)
2,C7,O,221,15.2,AMB,5.8,(blank)
2,F7,O,343,8.37,REM,5.8,(blank)
2,J2,O,340,16.19,SUM,5.7,(blank)
2,Q6,O,75,12.73,SUM,5.7,20.2
2,Q6,O,130,16.14,SUM,5.7,(blank)
2,C6,O,139,11.48,SAS,5.5,
2,B6,O,267,15.2,SAS,5.4,(blank)
2,D5,O,36,8.35,NRO,5.3,(blank)
2,F7,O,156,11.81,CHO,5.3,(blank)
2,F7,O,272,16.37,REM,5.3,(blank)
2,J2,O,292,15.46,SUM,5.3,(blank)
2,J5,O,288,11.2,SUM,5.3,(blank)
2,C4,O,319,17.13,REM,5.2,(blank)
2,D7,O,357,14.47,REM,5.2,(blank)
2,F1,O,255,8.11,SUM,5.1,(blank)
2,F1,O,330,14.92,SUM,5.1,(blank)
2,J3,O,152,16.53,SUM,5.1,(blank)
2,D5,O,123,14.46,FLD,5,(blank)
2,F3,O,142,12.02,SUM,5,(blank)
2,G2,O,53,11.16,SUM,5,(blank)
2,O5,O,148,16.02,TUP,5,(blank)
2,R5,O,255,1.81,SUM,5,14.8
2,I3,D,60,5.92,SAS,4.7,3.6
2,G5,O,210,6.18,SUM,5.1,(blank)
2,E4,D,NA,15.65,FLD,,NA
2,F4,D,NA,NA,SUM,,NA
2,J4,D,NA,NA,SAS,,(blank)
2,Q4,D,NA,NA,BAS,,NA
2,Q6,D,NA,NA,UNK,,NA
2,Q6,D,NA,NA,SAS,,NA
2,F2,O,120,13.2,SUM,9.7,(blank)
2,B6,O,316,7.96,VIP,7.7,(blank)
2,E7,O,86,13.09,REM,7.7,(blank)
2,I3,O,306,3.9,SUM,6.5,(blank)
2,I5,O,52,8.06,SUM,6.1,18.9
2,D7,O,65,14.18,CHO,6,(blank)
2,E7,O,132,9.03,TUP,5.9,(blank)
2,F1,O,271,3.96,AMB,5.8,11.6
2,Q5,O,95,10.97,BLG,5.8,(blank)
2,B5,O,290,13.86,AMB,5.6,(blank)
2,F6,O,100,8.41,REM,5.6,(blank)
2,H4,O,112,15.31,SUM,5.6,20
2,E3,O,209,8.77,REM,5.5,9.1
2,E6,O,193,17.1,REM,5.5,(blank)
2,F6,O,20,10.41,SUM,5.4,(blank)
2,F6,O,309,13.62,REM,5.3,(blank)
2,D3,O,225,14.8,SUM,5.2,(blank)
2,F3,O,330,2.93,SUM,5.2,(blank)
2,K4,O,109,17.74,SUM,5.2,(blank)
2,L3,O,86,9.45,PIH,5.2,(blank)
2,D7,O,38,11.82,REM,5.1,(blank)
2,F4,O,208,14.04,REM,5.1,(blank)
2,G4,O,52,12.36,SUM,5.1,(blank)
2,K4,O,46,12.6,AMB,5.1,(blank)
2,M3,O,229,16.23,AMB,5.1,(blank)
2,P6,O,4,16.2,SUM,5.1,
2,Q7,O,199,8.63,SUM,5.1,(blank)
2,D6,O,165,0.59,PIH,5,(blank)
2,J5,O,88,15.02,PIH,5,(blank)
2,C5,D,111,9.7,SAS,4.9,2
2,G4,D,12,NA,SAS,4.9,5.3
2,G7,O,1,15.2,FLD,4.8,8.9
2,P5,O,298,14.06,SUM,4.8,21.6
2,R5,O,265,14.37,SUM,4.8,(blank)
2,S5,O,195,13.35,SUM,4.8,(blank)
2,C7,D,199,16.78,TUP,4.6,11.5
2,A6,D,NA,NA,VIP,,NA
2,C5,D,NA,NA,REM,,(blank)
2,D5,D,NA,NA,FLD,,NA
2,E5,D,NA,NA,FLD,,NA
2,F1,D,NA,NA,TUP,,(blank)
2,F7,D,NA,NA,TUP,,(blank)
2,H4,D,NA,NA,SUM,,NA
2,I2,D,NA,NA,FLD,,(blank)
2,I3,D,NA,NA,TUP,,(blank)
2,J2,D,NA,NA,BLA,,(blank)
2,J2,D,NA,NA,BLA,,(blank)
2,J4,D,NA,NA,SAS,,(blank)
2,K4,D,NA,NA,FLD,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,P6,D,NA,NA,AMB,,(blank)
2,Q4,D,NA,NA,BAS,,NA
2,Q4,D,NA,NA,BAS,,NA
2,R6,D,NA,NA,TUP,,(blank)
2,S5,D,NA,NA,BLA,,NA
2,Q6,O,142,7.13,AMB,6.5,(blank)
2,F7,O,59,12.29,SMC,5.8,(blank)
2,K4,O,220,17.24,REM,5.8,(blank)
2,F7,O,198,15.5,SCO,5.7,(blank)
2,A6,O,294,1.69,REM,5.6,(blank)
2,E7,O,230,10.4,NRO,5.6,(blank)
2,C7,O,278,14.1,AMB,5.5,12.6
2,F7,O,284,14.58,NRO,5.5,(blank)
2,E7,O,311,16.78,REM,5.4,(blank)
2,I2,O,166,11.96,AMB,5.4,21.6
2,I6,O,329,15.02,WHO,5.4,(blank)
2,F7,O,336,7.25,REM,5.3,(blank)
2,B5,O,357,15.42,REM,5.1,(blank)
2,F7,O,207,12.6,REM,5.1,(blank)
2,G7,O,246,5.59,PIH,5.1,(blank)
2,H4,O,93,9.76,SUM,5.1,(blank)
2,H6,O,129,8.81,SUM,5.1,(blank)
2,I6,O,345,11.85,SAS,5.1,(blank)
2,E3,D,110,5.49,BLO,5,4.6
2,E3,O,44,3.77,BLG,5,16
2,F7,O,212,11.08,SAS,5,(blank)
2,G3,O,358,12.12,SUM,5,(blank)
2,G7,O,262,9.98,BLG,5,(blank)
2,H7,O,119,15.96,PIH,5,(blank)
2,J2,O,260,13.14,REE,5,12.2
2,F5,O,27,16.52,SUM,4.9,(blank)
2,G3,O,320,17.48,SUM,4.9,(blank)
2,P6,O,197,9.7,FLD,4.9,11.3
2,Q4,O,160,7.86,REE,4.9,(blank)
2,R6,O,206,17.08,AMB,4.9,(blank)
2,E7,D,292,13.5,SAS,4.8,4.1
2,G5,O,175,7.45,SUM,4.8,(blank)
2,H5,O,11,17.02,REM,4.8,(blank)
2,R5,O,146,6.62,SUM,4.8,(blank)
2,S5,O,115,5.79,SUM,4.8,(blank)
2,S5,O,178,13.13,SUM,4.7,(blank)
2,C6,D,NA,NA,SAS,,NA
2,D7,D,NA,NA,CHO,,(blank)
2,E5,D,NA,NA,FLD,,NA
2,F4,D,NA,NA,REM,,NA
2,G2,D,NA,NA,SUM,,(blank)
2,H6,D,NA,NA,SAS,,(blank)
2,I3,D,NA,NA,FLD,,(blank)
2,J5,D,NA,NA,UNK,,NA
2,L4,D,NA,NA,SUM,,(blank)
2,O5,D,NA,NA,SUM,,(blank)
2,Q7,D,NA,NA,TUP,,(blank)
2,R6,D,NA,NA,TUP,,(blank)
2,D4,D,201,10.02,WHO,6.7,9.4
2,J2,O,264,13.46,SUM,6,(blank)
2,P6,O,241,9.4,REM,6,(blank)
2,C4,O,99,13.84,CHO,5.4,(blank)
2,D6,O,185,5.44,SUM,5.3,16.13
2,D7,O,270,13.46,TUP,5.3,
2,H2,O,54,15.13,SUM,5.3,(blank)
2,I6,O,2,9.47,NRO,5.3,(blank)
2,R6,O,358,10.7,SUM,5.3,(blank)
2,C7,O,335,4.55,REE,5.2,14.7
2,F7,O,59,12.52,SMC,5.2,(blank)
2,F7,O,178,12.12,REM,5.2,(blank)
2,J6,O,150,10.02,PIH,5.2,(blank)
2,B4,O,68,6.9,SUM,5.1,(blank)
2,G4,O,140,14.95,SAS,5.1,(blank)
2,G4,O,224,4.64,SUM,5.1,(blank)
2,H6,O,143,17.54,SUM,5.1,(blank)
2,K3,O,320,10.48,MUS,5.1,
2,D1,O,178,4.78,SUM,5,(blank)
2,F5,O,218,12.49,SUM,5,(blank)
2,H5,O,90,16.49,REM,5,(blank)
2,H7,O,130,12.04,MUS,5,(blank)
2,R6,O,329,13.32,FLD,5,(blank)
2,B5,O,160,5.27,REM,4.9,14.9
2,P4,O,132,14.89,AMB,4.9,(blank)
2,F3,O,132,17.1,SUM,4.8,(blank)
2,F5,O,276,12.16,SUM,4.8,(blank)
2,F5,O,350,12.91,SUM,4.8,(blank)
2,H4,O,147,13.56,SUM,4.8,(blank)
2,F1,O,203,13.74,SUM,4.7,(blank)
2,M3,O,100,13.83,SUM,4.7,15.3
2,I3,O,226,7.51,IRO,4.6,(blank)
2,S5,O,224,6.71,SUM,4.6,(blank)
2,P6,S,245,4.5,AME,4.5,(blank)
2,J5,D,340,13.8,WHO,4.3,4.2
2,B6,D,NA,NA,VIP,,(blank)
2,B6,D,NA,NA,VIP,,(blank)
2,D7,D,NA,NA,SAS,,(blank)
2,E1,,NA,NA,SUM,,(blank)
2,I3,D,NA,NA,SAS,,(blank)
2,J4,D,NA,NA,SAS,,(blank)
2,J4,D,NA,NA,SAS,,(blank)
2,K4,D,0,NA,AMB,,(blank)
2,L4,D,NA,NA,SUM,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,P6,D,NA,NA,NRO,,(blank)
2,R5,O,NA,NA,SUM,,(blank)
2,S5,S,NA,NA,AMB,,(blank)
2,S5,D,NA,NA,SUM,,(blank)
2,G6,O,61,11.48,REM,6.4,(blank)
2,N4,O,84,16.1,SAS,6.1,(blank)
2,Q6,O,71,7.08,AMB,5.8,(blank)
2,F6,O,126,10.79,REM,5.6,(blank)
2,F7,O,300,16.5,SCO,5.5,(blank)
2,Q4,O,354,14.5,MUS,5.5,(blank)
2,C7,O,89,10.47,NRO,5.3,(blank)
2,P6,O,275,3.9,REM,5.2,(blank)
2,A6,O,75,10.67,REM,5.1,(blank)
2,D6,O,300,13.24,SUM,5.1,(blank)
2,F7,O,169,4.45,REM,5.1,14.9
2,H3,O,195,9.88,SUM,5.1,(blank)
2,K4,O,106,16.82,SUM,5.1,(blank)
2,C4,O,292,5.01,REM,5,(blank)
2,Q4,O,199,12.98,REE,5,(blank)
2,J3,O,109,10.8,SUM,4.9,(blank)
2,D6,O,230,2.95,AMB,4.8,(blank)
2,E6,O,71,16.19,SAS,4.8,(blank)
2,F6,O,320,10.88,REM,4.8,(blank)
2,F6,O,334,4.32,REM,4.8,(blank)
2,I6,O,106,12.85,CHO,4.8,8.7
2,L3,O,95,12.89,NRO,4.8,(blank)
2,C4,O,358,17.4,REM,4.7,(blank)
2,G4,O,18,15.21,SUM,4.7,(blank)
2,I2,O,146,12.44,REM,4.7,(blank)
2,J2,O,124,4.85,REE,4.7,(blank)
2,F1,O,175,16.3,SUM,4.6,(blank)
2,H3,O,274,11.66,SUM,4.6,(blank)
2,L3,O,350,14.49,IRO,4.6,(blank)
2,P5,O,190,11.45,SUM,4.6,(blank)
2,F3,S,188,8.46,BLG,4.5,(blank)
2,R5,O,144,14.29,SUM,4.5,(blank)
2,S5,S,303,8.43,BAS,4.4,(blank)
2,C1,D,NA,NA,FLD,,(blank)
2,G6,D,NA,NA,FLD,,(blank)
2,H2,D,NA,NA,SUM,,NA
2,I2,D,NA,NA,FLD,,(blank)
2,I2,D,NA,NA,IRO,,(blank)
2,I2,D,NA,NA,WIT,,NA
2,K4,D,NA,NA,SUM,,(blank)
2,K6,D,NA,NA,SAS,,(blank)
2,N4,S,NA,NA,TUP,,NA
2,C4,O,41,6,REM,5.1,(blank)
2,F4,S,240,4.17,REM,4.9,(blank)
2,D7,O,330,3.26,REM,4.8,(blank)
2,F4,O,216,3.99,REM,4.8,(blank)
2,E3,S,257,7.74,SUM,4.7,(blank)
2,E1,O,352,5.31,SUM,4.6,(blank)
2,S5,O,2,5.76,IRO,4.6,(blank)
2,E3,S,253,7.58,REM,5.2,(blank)
2,B5,D,NA,NA,CHO,,(blank)
2,D6,D,NA,NA,AMB,,(blank)
2,K4,D,NA,NA,ERB,,(blank)
2,N4,D,NA,NA,SAS,,(blank)
2,O4,S,NA,NA,SUM,,NA
2,O5,D,NA,NA,TUP,,(blank)
2,O5,D,NA,NA,TUP,,(blank)
2,O5,D,NA,NA,TUP,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,Q4,D,NA,NA,BAS,,NA
2,Q4,D,NA,NA,BAS,,(blank)
2,S5,D,NA,NA,FLD,,NA
2,A6,O,169,5.42,AMB,5.5,(blank)
2,G6,O,340,3.81,AMB,5.3,(blank)
2,D4,O,174,8.48,REM,4.8,(blank)
2,F2,O,93,7.9,SUM,4.8,13.6
2,G3,S,321,5.62,SUM,4.8,(blank)
2,F7,S,205,8.4,SAS,4.6,(blank)
2,H4,O,282,9,SUM,4.6,(blank)
2,H6,O,293,8.31,PIH,4.6,(blank)
2,G2,S,251,8.22,SUM,4.5,(blank)
2,D3,S,91,7.61,SUM,4.4,(blank)
2,D3,S,206,5.69,REM,4.4,(blank)
2,G6,S,185,3.86,FLD,4.4,(blank)
2,H4,S,351,8.32,SUM,4.2,(blank)
2,C7,D,NA,NA,TUP,,(blank)
2,I2,D,NA,NA,FLD,,(blank)
2,J2,D,NA,NA,AME,,(blank)
2,J3,D,120,3.85,PIH,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,Q4,S,NA,NA,REE,,(blank)
2,G6,O,167,8.04,AMB,5.5,(blank)
2,E7,O,71,5.09,BLO,4.6,(blank)
2,G3,S,37,5.18,SUM,4.6,(blank)
2,H7,S,113,4.04,MUS,4.6,(blank)
2,F5,S,317,6.27,SUM,4.5,(blank)
2,Q7,S,94,4.89,SUM,4.5,(blank)
2,C5,S,159,7.42,FLD,4.4,(blank)
2,C7,S,0,8,MUS,4.4,(blank)
2,E1,S,63,6.2,SUM,4.4,(blank)
2,L3,S,170,7.3,AMB,4.4,(blank)
2,Q7,S,296,7.68,SUM,4.4,(blank)
2,G2,S,234,2.82,SUM,4.3,(blank)
2,J2,S,138,7.59,REE,4.3,(blank)
2,Q4,S,347,8.54,BAS,4.3,(blank)
2,C7,D,NA,NA,TUP,,(blank)
2,F1,D,NA,NA,WIT,,(blank)
2,F5,D,NA,NA,SUM,,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,I3,D,NA,NA,FLD,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,F7,S,19,8.17,SAS,4.9,(blank)
2,D7,S,245,6.67,DWS,4.5,(blank)
2,F7,S,190,7.9,REM,4.5,(blank)
2,H3,S,151,7.39,SUM,4.5,(blank)
2,H5,S,55,5.29,PIH,4.3,(blank)
2,F3,S,29,4.98,PIH,4.2,(blank)
2,O5,D,NA,NA,TUP,,(blank)
2,B4,O,161,2.45,SUM,4.9,(blank)
2,K4,O,0,3.07,AMB,4.8,(blank)
2,D7,O,240,7.1,TUP,4.6,(blank)
2,G5,O,94,7.27,SUM,4.6,(blank)
2,Q6,O,200,4.2,SUM,4.6,(blank)
2,D3,S,274,8.22,AMB,4.5,(blank)
2,E5,S,9,0.35,AMB,4.4,(blank)
2,E7,S,155,6.41,NRO,4.4,(blank)
2,I5,S,87,7.09,SUM,4.4,(blank)
2,E4,S,160,2.27,CHO,4.2,(blank)
2,F7,D,NA,NA,SAS,,(blank)
2,H7,D,NA,NA,MUS,,(blank)
2,I3,D,NA,NA,FLD,,(blank)
2,J4,D,NA,NA,FLD,,(blank)
2,J5,D,NA,NA,PIH,,(blank)
2,K3,D,NA,NA,TUP,,
2,P5,D,NA,NA,TUP,,(blank)
2,Q6,O,60,3.22,REM,5.7,(blank)
2,F7,S,323,3.22,REM,4.3,(blank)
2,F4,S,130,8.24,SUM,4.2,(blank)
2,G5,S,78,5.51,SUM,4,(blank)
2,L3,S,352,6.75,FLD,4,(blank)
2,J4,D,NA,NA,SUM,,(blank)
2,H7,S,68,7.95,SUM,4.5,(blank)
2,H7,S,52,6.47,MUS,4.3,(blank)
2,F2,S,56,4.9,REM,4.2,(blank)
2,J2,S,180,6.13,AME,4.1,(blank)
2,E7,S,48,3.82,SUM,4,(blank)
2,D1,S,140,6.81,SUM,3.9,(blank)
2,I4,S,55,6.31,FLD,3.9,(blank)
2,L5,S,0,5.81,SHH,3.9,(blank)
2,S5,S,148,6.93,SUM,3.8,(blank)
2,S5,S,143,3.11,REE,3.2,(blank)
2,F7,D,NA,NA,SMC,,(blank)
2,M3,D,NA,NA,BAS,,(blank)
2,P6,D,NA,NA,SAS,,
2,I3,O,57,8.06,SUM,4.6,(blank)
2,A6,S,16,5.72,REM,4.5,(blank)
2,L3,S,46,7.87,AMB,4.5,(blank)
2,C5,S,130,6.31,BLG,4.2,(blank)
2,B6,S,300,0.49,SAS,4.1,(blank)
2,E7,S,307,5.05,NRO,4.1,(blank)
2,H3,S,186,7.08,SUM,4.1,(blank)
2,I2,S,321,5.7,SUM,4,(blank)
2,L5,S,316,8.07,SHH,4,(blank)
2,O4,S,161,5.48,REM,3.8,(blank)
2,Q5,S,67,4.6,SUM,3.8,(blank)
2,G5,S,352,8.42,SUM,4.3,(blank)
2,F1,D,NA,NA,WIT,,(blank)
2,G2,D,NA,NA,TUP,,(blank)
2,K4,D,NA,NA,FLD,,(blank)
2,K6,D,NA,NA,FLD,,(blank)
2,P6,D,NA,NA,SAS,,(blank)
2,C7,O,141,7.68,NRO,4.6,(blank)
